timu_ground timu_onboard ax_meas ay_meas az_meas wx_meas wy_meas wz_meas
35.568143 36.919177 0.866140 -0.081350 8.343175 0.021839 -0.011718 0.004794
35.568306 36.924283 0.681906 -0.083743 8.314463 0.021839 -0.013849 0.005859
35.576289 36.929189 0.789575 -0.100491 8.233113 0.019708 -0.013849 0.005326
35.576897 36.934189 0.837428 -0.074172 8.290536 0.021306 -0.011186 0.005326
35.583727 36.939199 0.796753 -0.126811 8.261824 0.023437 -0.009055 0.007457
35.588282 36.944280 0.758470 -0.098099 8.223542 0.021839 -0.014914 0.006392
35.594746 36.949221 0.794360 -0.035890 8.350352 0.020773 -0.014382 0.008522
35.596591 36.954446 0.882888 -0.035890 8.312070 0.022904 -0.013316 0.005326
35.604848 36.959234 0.820679 -0.078957 8.252254 0.019708 -0.017045 0.006924
35.606475 36.964254 0.768041 -0.153130 8.367101 0.021306 -0.013316 0.005326
35.613600 36.969280 0.796753 -0.126811 8.331211 0.018110 -0.012251 0.004794
35.617574 36.974263 0.890066 -0.031104 8.338389 0.020241 -0.011718 0.005326
35.624428 36.979447 0.787182 -0.141166 8.283358 0.018110 -0.010653 0.006924
35.626633 36.984382 0.753685 -0.126811 8.371886 0.021306 -0.011186 0.007990
35.633502 36.989407 0.806323 -0.059816 8.242683 0.020241 -0.015979 0.006924
35.636432 36.994400 0.902029 -0.069387 8.199615 0.021839 -0.012784 0.008522
35.645311 37.003203 0.787182 -0.093313 8.245076 0.023437 -0.010120 0.008522
35.647400 37.005373 0.713010 -0.095706 8.374279 0.020773 -0.010653 0.006924
35.656557 37.010398 0.760863 -0.093313 8.257039 0.018643 -0.014382 0.006924
35.659757 37.015395 0.806323 -0.057424 8.283358 0.020773 -0.012784 0.007457
35.668854 37.020474 0.739329 -0.141166 8.304892 0.020773 -0.011186 0.007457
35.669052 37.025412 0.753685 -0.098099 8.202008 0.020773 -0.010120 0.007990
35.679049 37.030439 0.746507 -0.105277 8.288144 0.020241 -0.012251 0.006392
35.679779 37.035424 0.842213 -0.098099 8.367101 0.020773 -0.012251 0.005859
35.686547 37.040453 0.727366 -0.100491 8.247468 0.022904 -0.012251 0.006924
35.690097 37.045449 0.784790 -0.117240 8.321641 0.021839 -0.012251 0.006392
35.698787 37.050646 0.842213 -0.035890 8.297714 0.022371 -0.011718 0.004261
35.699410 37.055608 0.791968 -0.119633 8.331211 0.021306 -0.013316 0.003729
35.706235 37.060548 0.710617 -0.153130 8.273788 0.022371 -0.010653 0.009055
35.708623 37.065567 0.756078 -0.055031 8.357530 0.019708 -0.011186 0.004261
35.714657 37.070556 0.878103 -0.107669 8.292929 0.021306 -0.013316 0.003196
35.718465 37.075581 0.799145 -0.057424 8.185260 0.019175 -0.013316 0.007990
35.725637 37.080708 0.696261 -0.102884 8.292929 0.023969 -0.012784 0.007990
35.729638 37.085687 0.765648 -0.043068 8.223542 0.021839 -0.012784 0.004261
35.735351 37.090788 0.856569 -0.102884 8.343175 0.022904 -0.012251 0.007990
35.739170 37.095722 0.736937 -0.057424 8.347960 0.020241 -0.011718 0.005859
35.746150 37.101073 0.703439 -0.090921 8.199615 0.023969 -0.012251 0.005326
35.747793 37.105737 0.849391 -0.050246 8.288144 0.025567 -0.011186 0.006392
35.761735 37.110753 0.858962 -0.064602 8.278573 0.022371 -0.012784 0.012251
35.761894 37.115768 0.727366 -0.114847 8.300107 0.020773 -0.014382 0.009055
35.771257 37.120764 0.760863 -0.014356 8.290536 0.020773 -0.011186 0.007457
35.771433 37.125916 0.784790 -0.117240 8.335997 0.022371 -0.015979 0.004261
35.781966 37.131022 0.878103 -0.011963 8.386242 0.022371 -0.015979 0.005326
35.782112 37.135885 0.729759 -0.124418 8.288144 0.019175 -0.013316 0.005859
35.790152 37.141216 0.746507 -0.191412 8.312070 0.021306 -0.013316 0.007457
35.790328 37.145894 0.878103 -0.064602 8.290536 0.020241 -0.009588 0.003729
35.796714 37.150919 0.890066 -0.119633 8.271395 0.022904 -0.009055 0.007457
35.802990 37.155911 0.753685 -0.069387 8.264217 0.018110 -0.011718 0.005326
35.812870 37.161162 0.760863 -0.090921 8.223542 0.020241 -0.012784 0.007457
35.813018 37.166120 0.909207 -0.055031 8.288144 0.021306 -0.012784 0.005326
35.821414 37.171300 0.823072 -0.052638 8.264217 0.021839 -0.014382 0.007990
35.821626 37.176309 0.736937 -0.119633 8.326426 0.020773 -0.011186 0.008522
35.829315 37.181461 0.760863 -0.086135 8.304892 0.021306 -0.015447 0.007457
35.830031 37.186518 0.921171 -0.052638 8.283358 0.020241 -0.011718 0.006392
35.835924 37.191628 0.806323 -0.102884 8.302499 0.021306 -0.008522 0.007990
35.840501 37.196641 0.780004 -0.150737 8.393420 0.021306 -0.012251 0.007457
35.851994 37.201835 0.839821 -0.078957 8.319248 0.022904 -0.010120 0.008522
35.852158 37.206711 0.868532 -0.078957 8.326426 0.021306 -0.013316 0.006392
35.856812 37.211987 0.823072 -0.129203 8.264217 0.022371 -0.009588 0.002663
35.874167 37.216810 0.756078 -0.052638 8.247468 0.020773 -0.014382 0.006924
35.874352 37.221888 0.772826 -0.045460 8.225935 0.020241 -0.012251 0.008522
35.874531 37.226814 0.885281 -0.133988 8.314463 0.019708 -0.012251 0.004261
35.878439 37.231852 0.861354 -0.074172 8.254646 0.023437 -0.013849 0.007457
35.886499 37.236857 0.722581 -0.078957 8.297714 0.021306 -0.010653 0.006924
35.888114 37.241865 0.823072 -0.119633 8.218757 0.020241 -0.013316 0.005859
35.894150 37.247016 0.899637 -0.057424 8.312070 0.020241 -0.012784 0.005326
35.899428 37.251970 0.803931 -0.117240 8.228327 0.017577 -0.010653 0.004794
35.900071 37.256979 0.751292 -0.107669 8.292929 0.025034 -0.017045 0.005859
35.909381 37.261980 0.777612 -0.019141 8.247468 0.021306 -0.013316 0.009588
35.914176 37.266981 0.854176 -0.086135 8.261824 0.021839 -0.015447 0.006924
35.914899 37.272030 0.732151 -0.093313 8.338389 0.021306 -0.011718 0.009588
35.921409 37.277089 0.703439 -0.153130 8.247468 0.021306 -0.012784 0.005859
35.925986 37.282210 0.875710 -0.100491 8.283358 0.022371 -0.010653 0.007990
35.929236 37.287127 0.794360 -0.050246 8.297714 0.020241 -0.012784 0.007990
35.937276 37.292146 0.760863 -0.136381 8.295322 0.019175 -0.010120 0.007457
35.941200 37.297127 0.806323 -0.107669 8.237898 0.021839 -0.012251 0.004794
35.948113 37.302145 0.909207 -0.093313 8.290536 0.020241 -0.014382 0.009055
35.950376 37.307611 0.796753 -0.124418 8.278573 0.019708 -0.010120 0.008522
35.960163 37.312256 0.734544 -0.143559 8.343175 0.020773 -0.009588 0.005326
35.960295 37.317337 0.772826 -0.055031 8.338389 0.022904 -0.011186 0.007990
35.966391 37.322350 0.873318 -0.064602 8.278573 0.018110 -0.009588 0.007457
35.971799 37.327291 0.796753 -0.102884 8.211579 0.021306 -0.010653 0.007457
35.977419 37.332283 0.713010 -0.122025 8.324033 0.022904 -0.012784 0.006392
35.980665 37.337303 0.837428 -0.107669 8.312070 0.021306 -0.012784 0.008522
35.985792 37.342329 0.861354 -0.081350 8.221149 0.020773 -0.012251 0.006924
35.989822 37.347317 0.768041 -0.136381 8.247468 0.021839 -0.013849 0.005326
35.997196 37.352481 0.813501 -0.107669 8.309677 0.020241 -0.010653 0.006392
36.001005 37.357425 0.904422 -0.095706 8.278573 0.023437 -0.012251 0.005859
36.011254 37.362444 0.813501 -0.110062 8.295322 0.020773 -0.010120 0.006924
36.011425 37.367432 0.720188 -0.162700 8.271395 0.021839 -0.014382 0.004261
36.015774 37.372455 0.768041 -0.071780 8.257039 0.021839 -0.012251 0.003196
36.019878 37.377482 0.846999 -0.057424 8.379064 0.024502 -0.013849 0.005326
36.027157 37.382461 0.756078 -0.136381 8.304892 0.021306 -0.012784 0.009588
36.035079 37.387752 0.772826 -0.076565 8.290536 0.019175 -0.010120 0.003196
36.035849 37.392537 0.794360 -0.083743 8.290536 0.021839 -0.014914 0.005326
36.039666 37.397563 0.858962 -0.014356 8.362316 0.021839 -0.011186 0.002131
36.045652 37.402544 0.837428 -0.047853 8.216364 0.025034 -0.013849 0.008522
36.051264 37.409114 0.763256 -0.114847 8.261824 0.020241 -0.012251 0.007457
36.058783 37.413134 0.815894 -0.064602 8.359923 0.019175 -0.012784 0.006392
36.060537 37.418043 0.873318 -0.076565 8.257039 0.020773 -0.013849 0.005326
36.066978 37.423064 0.751292 -0.098099 8.257039 0.021839 -0.011186 0.006392
36.073391 37.428055 0.746507 -0.088528 8.307285 0.022371 -0.010653 0.010653
36.079883 37.433073 0.799145 -0.074172 8.288144 0.022904 -0.012784 0.010120
36.081257 37.438085 0.882888 -0.093313 8.252254 0.019708 -0.013849 0.008522
36.091005 37.443084 0.705832 -0.110062 8.221149 0.023969 -0.010653 0.005859
36.091720 37.448271 0.744115 -0.133988 8.290536 0.018643 -0.012784 0.004261
36.098759 37.453150 0.882888 -0.052638 8.175689 0.021839 -0.012784 0.007990
36.103970 37.458159 0.837428 -0.098099 8.297714 0.021839 -0.014382 0.002131
36.105309 37.463152 0.768041 -0.114847 8.213971 0.021839 -0.013316 0.005859
36.116285 37.468170 0.775219 -0.023927 8.357530 0.019708 -0.009055 0.007457
36.117049 37.473193 0.925956 -0.040675 8.295322 0.019708 -0.012251 0.003729
36.121903 37.478189 0.741722 -0.112455 8.307285 0.021839 -0.013849 0.008522
36.128825 37.483341 0.734544 -0.107669 8.209186 0.019708 -0.012784 0.009055
36.137124 37.488284 0.808716 -0.110062 8.369494 0.024502 -0.008522 0.009588
36.137837 37.493309 0.887674 0.014356 8.338389 0.021839 -0.013316 0.005859
36.141625 37.498294 0.782397 -0.093313 8.278573 0.021306 -0.012251 0.009588
36.146269 37.503310 0.789575 -0.102884 8.276180 0.022371 -0.011186 0.006924
36.152034 37.508930 0.806323 -0.117240 8.290536 0.020773 -0.010653 0.003729
36.159446 37.513312 0.791968 -0.090921 8.142192 0.021839 -0.011718 0.005326
36.164276 37.518499 0.772826 -0.143559 8.304892 0.020773 -0.010120 0.006392
36.165835 37.523410 0.741722 -0.071780 8.292929 0.019175 -0.014914 0.009055
36.172351 37.528434 0.842213 -0.110062 8.225935 0.020773 -0.009055 0.010120
36.179567 37.533417 0.856569 -0.078957 8.290536 0.020773 -0.011186 0.005326
36.185678 37.538431 0.770434 -0.095706 8.242683 0.022371 -0.013849 0.007990
36.186307 37.543493 0.770434 -0.083743 8.283358 0.021839 -0.014382 0.011718
36.192212 37.548468 0.796753 -0.107669 8.261824 0.021306 -0.012784 0.004794
36.197177 37.553653 0.837428 -0.052638 8.273788 0.022904 -0.014914 0.009055
36.201775 37.558624 0.791968 -0.105277 8.326426 0.020241 -0.012251 0.007990
36.210672 37.563638 0.772826 -0.105277 8.283358 0.020241 -0.013849 0.002663
36.212862 37.568889 0.918778 -0.066994 8.307285 0.019708 -0.012251 0.005859
36.219513 37.573810 0.858962 -0.095706 8.259432 0.021306 -0.012251 0.007457
36.226966 37.579121 0.775219 -0.141166 8.211579 0.020773 -0.012784 0.006924
36.229772 37.584101 0.763256 -0.110062 8.335997 0.022371 -0.010120 0.004261
36.240139 37.589304 0.835035 -0.038282 8.350352 0.020773 -0.014914 0.007990
36.241618 37.594286 0.856569 -0.040675 8.352745 0.021839 -0.013316 0.009588
36.246232 37.599470 0.756078 -0.153130 8.314463 0.023437 -0.012784 0.004794
36.246953 37.604577 0.787182 -0.133988 8.209186 0.021839 -0.010653 0.005326
36.254683 37.610430 0.851784 -0.107669 8.288144 0.023437 -0.015447 0.004794
36.265278 37.614632 0.854176 -0.114847 8.312070 0.021306 -0.011186 0.003196
36.267431 37.619931 0.717795 -0.126811 8.324033 0.022904 -0.013316 0.007457
36.268377 37.624827 0.803931 -0.081350 8.245076 0.020241 -0.012784 0.009055
36.275227 37.629992 0.863747 -0.033497 8.249861 0.020773 -0.011718 0.007990
36.278313 37.634974 0.820679 -0.023927 8.264217 0.022904 -0.009588 0.006392
36.282506 37.640167 0.751292 -0.086135 8.213971 0.020241 -0.013849 0.008522
36.292331 37.645174 0.808716 -0.081350 8.259432 0.022371 -0.011718 0.007457
36.294388 37.650318 0.866140 -0.059816 8.302499 0.021306 -0.012251 0.006392
36.297410 37.655340 0.811109 -0.086135 8.269002 0.021306 -0.014382 0.009588
36.307650 37.660631 0.724973 -0.129203 8.228327 0.019175 -0.011718 0.006392
36.310775 37.665520 0.780004 -0.066994 8.223542 0.021306 -0.013316 0.004794
36.316773 37.671004 0.894852 -0.088528 8.314463 0.022904 -0.010120 0.006924
36.318988 37.675797 0.787182 -0.102884 8.285751 0.019175 -0.011186 0.004794
36.324995 37.680859 0.717795 -0.112455 8.280966 0.019175 -0.014382 0.005326
36.328704 37.685865 0.873318 -0.086135 8.261824 0.020241 -0.012251 0.007457
36.335005 37.691041 0.870925 -0.095706 8.264217 0.022371 -0.013849 0.008522
36.339873 37.696219 0.775219 -0.095706 8.297714 0.019708 -0.013316 0.008522
36.344464 37.701202 0.686691 -0.105277 8.199615 0.021839 -0.011186 0.011186
36.351905 37.706218 0.799145 -0.117240 8.221149 0.020773 -0.012251 0.002663
36.359023 37.712473 0.856569 -0.129203 8.347960 0.020241 -0.010120 0.007990
36.360512 37.716381 0.861354 -0.088528 8.261824 0.018110 -0.012251 0.004794
36.365019 37.721696 0.705832 -0.117240 8.252254 0.021839 -0.011186 0.006392
36.369723 37.726685 0.832643 -0.105277 8.252254 0.020241 -0.011718 0.005326
36.375933 37.731871 0.856569 -0.095706 8.319248 0.020241 -0.010120 0.009588
36.380760 37.736861 0.791968 -0.136381 8.319248 0.021306 -0.010653 0.004794
36.387559 37.742044 0.724973 -0.047853 8.316855 0.019175 -0.012784 0.009055
36.390558 37.747086 0.815894 0.000000 8.328819 0.023437 -0.011718 0.006392
36.396636 37.752201 0.808716 -0.105277 8.259432 0.020773 -0.014914 0.008522
36.399419 37.757223 0.789575 -0.095706 8.285751 0.019708 -0.013316 0.005326
36.406302 37.762507 0.736937 -0.126811 8.292929 0.022371 -0.014382 0.008522
36.410441 37.767563 0.844606 -0.088528 8.359923 0.021306 -0.012251 0.006924
36.417869 37.772562 0.930741 -0.047853 8.192438 0.017577 -0.013849 0.007457
36.421842 37.777569 0.751292 -0.117240 8.235505 0.020773 -0.011718 0.006392
36.439786 37.782742 0.744115 -0.100491 8.326426 0.021839 -0.014914 0.004261
36.439939 37.787757 0.837428 -0.062209 8.259432 0.020241 -0.013849 0.006392
36.444498 37.792936 0.870925 -0.055031 8.288144 0.023437 -0.012784 0.005326
36.444669 37.797934 0.827857 -0.083743 8.168511 0.022371 -0.014914 0.008522
36.448350 37.803208 0.701047 -0.102884 8.280966 0.021306 -0.013316 0.005326
36.451115 37.808105 0.803931 -0.062209 8.316855 0.018110 -0.011186 0.006924
36.457720 37.815365 0.878103 -0.083743 8.271395 0.023437 -0.011186 0.006924
36.465130 37.820000 0.842213 -0.086135 8.295322 0.021839 -0.010120 0.002663
36.467636 37.825167 0.789575 -0.098099 8.264217 0.021839 -0.013316 0.001598
36.475488 37.830095 0.715403 -0.102884 8.321641 0.021306 -0.014382 0.006924
36.477473 37.835125 0.820679 -0.093313 8.240291 0.020773 -0.008522 0.007990
36.485496 37.840111 0.887674 -0.100491 8.350352 0.021306 -0.009055 0.007457
36.494446 37.845129 0.818287 -0.119633 8.225935 0.021306 -0.012784 0.009055
36.497538 37.850137 0.803931 -0.105277 8.335997 0.019708 -0.010120 0.007990
36.498943 37.855133 0.902029 -0.055031 8.247468 0.020241 -0.012784 0.004261
36.504139 37.860318 0.784790 -0.074172 8.271395 0.021306 -0.014914 0.003729
36.509688 37.865256 0.751292 -0.119633 8.283358 0.021306 -0.013849 0.005326
36.518914 37.870266 0.820679 -0.143559 8.312070 0.021306 -0.010120 0.003729
36.519779 37.875260 0.875710 -0.009571 8.300107 0.018643 -0.010653 0.007457
36.525855 37.880283 0.825465 -0.126811 8.218757 0.019175 -0.012251 0.006924
36.528195 37.885292 0.703439 -0.126811 8.367101 0.019708 -0.012784 0.009588
36.539941 37.890289 0.851784 -0.076565 8.252254 0.022904 -0.012251 0.004261
36.540091 37.895466 0.906815 -0.043068 8.266610 0.022371 -0.011186 0.006924
36.544840 37.900404 0.741722 -0.066994 8.280966 0.020773 -0.010120 0.009055
36.547615 37.905508 0.784790 -0.107669 8.228327 0.021839 -0.012251 0.004794
36.555904 37.910409 0.803931 -0.105277 8.269002 0.020773 -0.010120 0.004261
36.560175 37.917090 0.835035 -0.086135 8.280966 0.022904 -0.010653 0.003729
36.566484 37.922038 0.880496 -0.081350 8.266610 0.020773 -0.011718 0.008522
36.571097 37.927056 0.777612 -0.177056 8.197223 0.021839 -0.014382 0.007457
36.575597 37.932144 0.748900 -0.122025 8.307285 0.020773 -0.012784 0.006924
36.580050 37.937069 0.846999 -0.114847 8.300107 0.022371 -0.015447 0.006924
36.588482 37.942183 0.870925 -0.093313 8.364708 0.020241 -0.015979 0.005326
36.595357 37.947080 0.791968 -0.157915 8.235505 0.022904 -0.010120 0.006392
36.596053 37.952360 0.780004 -0.052638 8.343175 0.022371 -0.009588 0.004794
36.600207 37.957091 0.890066 -0.040675 8.259432 0.019708 -0.011186 0.009588
36.609132 37.962106 0.837428 -0.023927 8.316855 0.021306 -0.012784 0.007990
36.614669 37.967094 0.691476 -0.090921 8.278573 0.021839 -0.012784 0.006924
36.616175 37.972114 0.823072 -0.047853 8.269002 0.023437 -0.012784 0.003196
36.624932 37.977446 0.856569 -0.047853 8.204401 0.022904 -0.013849 0.009588
36.626452 37.982237 0.734544 -0.126811 8.283358 0.022904 -0.011186 0.005326
36.629686 37.987430 0.751292 -0.090921 8.259432 0.025034 -0.013316 0.005859
36.635710 37.992415 0.868532 -0.052638 8.343175 0.021839 -0.012251 0.005859
36.643729 37.997789 0.892459 -0.059816 8.359923 0.021306 -0.011186 0.004261
36.645701 38.002874 0.808716 -0.081350 8.340782 0.023969 -0.013849 0.005859
36.651258 38.008132 0.727366 -0.167486 8.252254 0.017577 -0.011186 0.007457
36.658130 38.012951 0.825465 -0.071780 8.297714 0.022904 -0.011186 0.003729
36.665334 38.022943 0.803931 -0.136381 8.235505 0.024502 -0.010653 0.003729
36.673344 38.028639 0.753685 -0.093313 8.249861 0.021839 -0.011718 0.006392
36.674957 38.032807 0.806323 -0.033497 8.245076 0.018643 -0.013849 0.006392
36.682156 38.037997 0.849391 -0.112455 8.242683 0.022371 -0.010653 0.005859
36.691324 38.042980 0.782397 -0.129203 8.245076 0.021839 -0.013849 0.009055
36.692041 38.048000 0.758470 -0.066994 8.254646 0.020241 -0.011718 0.005859
36.695888 38.053259 0.880496 -0.086135 8.216364 0.021306 -0.011718 0.006392
36.703790 38.059668 0.899637 -0.052638 8.252254 0.021839 -0.013316 0.004794
36.709117 38.064630 0.844606 -0.112455 8.211579 0.025034 -0.012251 0.006392
36.717689 38.069587 0.760863 -0.057424 8.333604 0.022904 -0.013316 0.009055
36.718492 38.074697 0.746507 -0.081350 8.276180 0.019708 -0.009588 0.005859
36.725180 38.079613 0.899637 -0.066994 8.288144 0.022371 -0.013849 0.003729
36.727130 38.084635 0.734544 -0.083743 8.307285 0.020241 -0.011186 0.006392
36.733974 38.089590 0.801538 -0.086135 8.292929 0.019708 -0.012784 0.004261
36.736844 38.094691 0.863747 -0.093313 8.340782 0.020241 -0.012251 0.007990
36.744087 38.099622 0.844606 -0.059816 8.321641 0.019708 -0.015979 0.006924
36.746928 38.104742 0.775219 -0.112455 8.228327 0.021839 -0.013316 0.003729
36.759230 38.109646 0.734544 -0.098099 8.340782 0.022371 -0.013316 0.007457
36.759393 38.114698 0.823072 -0.129203 8.261824 0.023969 -0.012251 0.008522
36.767557 38.119699 0.928349 -0.102884 8.292929 0.022904 -0.013849 0.004794
36.768342 38.124873 0.813501 -0.136381 8.225935 0.019708 -0.009055 0.005859
36.774396 38.130607 0.789575 -0.124418 8.288144 0.020241 -0.009588 0.008522
36.778322 38.135064 0.882888 -0.081350 8.290536 0.020241 -0.015979 0.004261
36.784885 38.140081 0.830250 -0.112455 8.245076 0.021306 -0.010653 0.006924
36.788541 38.145427 0.768041 -0.098099 8.266610 0.022371 -0.011186 0.006392
36.795899 38.150238 0.839821 -0.090921 8.237898 0.018110 -0.012251 0.005326
36.797942 38.155405 0.897244 -0.105277 8.280966 0.021306 -0.013316 0.003196
36.805350 38.160407 0.782397 -0.064602 8.300107 0.020241 -0.013316 0.007457
36.808632 38.165614 0.744115 -0.153130 8.321641 0.021306 -0.013316 0.004794
36.814561 38.170718 0.815894 -0.083743 8.319248 0.023969 -0.011186 0.004794
36.821189 38.175785 0.842213 -0.033497 8.225935 0.021306 -0.013316 0.010120
36.825865 38.180779 0.856569 -0.138774 8.371886 0.020773 -0.014914 0.009055
36.829201 38.186037 0.713010 -0.110062 8.304892 0.021306 -0.011186 0.001598
36.835227 38.190958 0.832643 -0.035890 8.324033 0.021306 -0.014382 0.005859
36.839884 38.196297 0.830250 -0.102884 8.249861 0.020773 -0.013849 0.007990
36.844574 38.201236 0.844606 -0.112455 8.331211 0.021306 -0.013316 0.004261
36.848754 38.206648 0.808716 -0.055031 8.194830 0.023437 -0.010120 0.007990
36.856867 38.211252 0.866140 -0.071780 8.278573 0.020241 -0.011718 0.007457
36.859832 38.216432 0.902029 -0.078957 8.331211 0.021839 -0.012251 0.006924
36.865843 38.221273 0.796753 -0.081350 8.170904 0.021306 -0.008522 0.005859
36.868360 38.226297 0.736937 -0.093313 8.309677 0.021839 -0.012251 0.007457
36.876085 38.232483 0.825465 -0.095706 8.228327 0.023969 -0.012784 0.006392
36.878504 38.236352 0.846999 -0.076565 8.276180 0.022371 -0.011186 0.003729
36.890215 38.241357 0.780004 -0.119633 8.307285 0.020773 -0.011186 0.007457
