t x_meas y_meas z_meas q0_meas q1_meas q2_meas q3_meas ax_meas ay_meas az_meas wx_meas wy_meas wz_meas x y z q0 q1 q2 q3 vx vy vz ax ay az wx wy wz Fd u1 u2 u3 u4 M1 M2 M3 qdes0 qdes1 qdes2 qdes3
10.881757 0.913100 0.042400 0.490400 0.995310 -0.001100 0.025570 -0.093310 1.789703 -2.124674 9.819440 0.184829 0.372854 -0.080430 0.899259 0.042694 0.493626 0.995376 0.002379 0.029310 -0.091443 0.196366 0.018985 0.004680 0.000000 0.000000 0.000000 0.036756 0.119478 -0.046374 9.749818 2.857124 2.140658 2.593658 2.158379 -0.005316 -0.079040 0.057587 0.999793 0.002157 -0.020231 -0.000044
10.892817 nan nan nan nan nan nan nan -2.239521 -2.009827 5.531809 0.182166 0.082561 -0.021306 0.901431 0.042904 0.493678 0.995332 0.002634 0.029950 -0.091703 0.205968 0.002404 -0.015667 0.000000 0.000000 0.000000 0.053844 0.120036 -0.054445 9.787706 2.880530 2.129317 2.610678 2.167181 -0.011359 -0.080956 0.059735 0.999777 0.000463 -0.021133 -0.000010
10.903455 nan nan nan nan nan nan nan 0.346934 1.119761 8.919803 0.217321 -0.055395 -0.076169 0.903622 0.042930 0.493511 0.995286 0.002969 0.030560 -0.091998 0.200780 -0.007504 -0.033357 0.000000 0.000000 0.000000 0.099842 0.144195 -0.070746 9.822186 2.920632 2.095367 2.630052 2.176135 -0.024230 -0.087174 0.063959 0.999789 -0.000543 -0.020544 0.000011
10.914071 0.920600 0.042100 0.489600 0.995040 -0.002960 0.031240 -0.094390 -2.378295 0.569451 3.706217 0.098540 0.043145 0.005326 0.906029 0.042823 0.492350 0.995331 0.002651 0.030031 -0.091693 0.204792 -0.011401 -0.041915 0.000000 0.000000 0.000000 0.108743 0.137223 -0.044545 9.839891 2.888418 2.129537 2.604018 2.217917 -0.026514 -0.085320 0.057249 0.999781 -0.000937 -0.020925 0.000020
10.924824 nan nan nan nan nan nan nan 2.641487 -0.390002 16.425550 0.078299 0.151805 -0.128901 0.908231 0.042700 0.491899 0.995285 0.003293 0.030712 -0.091947 0.201428 -0.013597 -0.064164 0.000000 0.000000 0.000000 0.119505 0.114522 -0.052385 9.883258 2.900811 2.123969 2.634253 2.224226 -0.030077 -0.079967 0.059343 0.999789 -0.001154 -0.020504 0.000024
10.935550 0.927600 0.042400 0.489300 0.994890 0.002880 0.033570 -0.095190 -0.308652 -2.500320 -3.265969 0.145413 0.253541 -0.126238 0.912937 0.042523 0.490949 0.995157 0.001064 0.030595 -0.093409 0.224829 -0.014561 -0.062319 0.000000 0.000000 0.000000 0.113483 0.092443 -0.061233 9.877155 2.908351 2.114483 2.653017 2.201304 -0.026046 -0.076600 0.062279 0.999737 -0.001253 -0.022889 0.000029
10.946243 nan nan nan nan nan nan nan -0.861354 -0.923563 16.506900 0.116650 0.247149 -0.075103 0.915341 0.042368 0.490283 0.995110 0.001704 0.031030 -0.093753 0.228753 -0.021092 -0.088212 0.000000 0.000000 0.000000 0.101092 0.120830 -0.072155 9.927349 2.948683 2.115628 2.666899 2.196140 -0.024154 -0.084535 0.065191 0.999730 -0.001901 -0.023174 0.000044
10.957055 nan nan nan nan nan nan nan 0.074172 -1.433198 10.836317 0.346754 0.250877 -0.043145 0.917815 0.042140 0.489329 0.995052 0.002297 0.031630 -0.094157 0.239912 -0.028243 -0.080896 0.000000 0.000000 0.000000 0.123153 0.178165 -0.064005 9.909937 2.962237 2.109372 2.626408 2.211920 -0.030764 -0.100749 0.063368 0.999700 -0.002623 -0.024338 0.000064
10.967677 0.935200 0.044500 0.489400 0.995120 0.015190 0.031290 -0.092390 1.717924 2.225166 19.600000 0.065516 -0.059657 -0.075636 0.920396 0.042686 0.490063 0.995120 0.003057 0.030853 -0.093677 0.229866 -0.030973 -0.079716 0.000000 0.000000 0.000000 0.119408 0.159287 -0.078953 9.910282 2.969141 2.091487 2.654644 2.195010 -0.031057 -0.094349 0.066864 0.999723 -0.002895 -0.023350 0.000068
10.978706 nan nan nan nan nan nan nan -2.007434 3.521982 -2.304123 0.005859 0.076701 -0.031959 0.922931 0.042344 0.489184 0.995049 0.003781 0.031667 -0.094128 0.239300 -0.028238 -0.044908 0.000000 0.000000 0.000000 0.105993 0.144426 -0.062845 9.837885 2.929152 2.097471 2.620611 2.190651 -0.027954 -0.092562 0.063082 0.999697 -0.002641 -0.024478 0.000065
10.989155 nan nan nan nan nan nan nan 0.892459 7.008075 19.600000 -0.078832 -0.031426 -0.073505 0.925432 0.042049 0.488715 0.994992 0.004392 0.032367 -0.094469 0.241923 -0.017213 -0.056449 0.000000 0.000000 0.000000 0.064292 0.088962 -0.057523 9.859269 2.906984 2.126873 2.642036 2.183375 -0.016951 -0.079484 0.061939 0.999694 -0.001524 -0.024698 0.000038
10.999896 0.942200 0.045200 0.489500 0.994660 0.017010 0.038860 -0.094070 0.849391 1.947618 9.965392 0.001065 0.214657 -0.074038 0.927769 0.043174 0.489487 0.995037 0.006061 0.032178 -0.093965 0.246796 0.003354 -0.039709 0.000000 0.000000 0.000000 0.039328 0.080617 -0.059828 9.826034 2.897251 2.127953 2.638662 2.162169 -0.010265 -0.077577 0.062290 0.999680 0.000558 -0.025286 -0.000014
11.010575 nan nan nan nan nan nan nan -2.856825 -4.627387 10.233369 0.050069 0.051667 0.001065 0.930405 0.043210 0.489063 0.994992 0.006300 0.032588 -0.094287 0.250567 0.017676 -0.038278 0.000000 0.000000 0.000000 -0.016565 0.039170 -0.057459 9.822301 2.877979 2.154552 2.651887 2.137883 0.005001 -0.067828 0.061871 0.999668 0.002008 -0.025687 -0.000052
11.021275 nan nan nan nan nan nan nan 0.442640 -4.433583 7.268874 0.054863 0.208266 0.010653 0.933086 0.043399 0.488653 0.994956 0.006222 0.032807 -0.094589 0.249743 0.016587 -0.020951 0.000000 0.000000 0.000000 -0.024055 0.086647 -0.042676 9.787320 2.871713 2.166654 2.605230 2.143722 0.006880 -0.079945 0.058328 0.999668 0.001905 -0.025707 -0.000049
11.031964 0.949900 0.042800 0.490200 0.994860 0.010640 0.035140 -0.094320 -3.036274 -0.339756 12.188165 0.108660 -0.015979 0.015447 0.935166 0.043418 0.489483 0.994945 0.008310 0.033947 -0.094148 0.244775 0.011441 -0.026169 0.000000 0.000000 0.000000 -0.006298 0.071740 -0.032367 9.795168 2.854929 2.170669 2.598204 2.171366 -0.000209 -0.077017 0.055555 0.999682 0.001381 -0.025188 -0.000035
11.042694 nan nan nan nan nan nan nan 0.189019 5.498312 5.177697 -0.046340 0.096942 0.035155 0.937792 0.043540 0.489202 0.994915 0.008307 0.034335 -0.094317 0.234776 0.007262 -0.021559 0.000000 0.000000 0.000000 0.001319 0.095608 -0.012047 9.786227 2.836771 2.189383 2.561889 2.198183 -0.002640 -0.082464 0.050555 0.999706 0.000959 -0.024212 -0.000023
11.053374 nan nan nan nan nan nan nan -4.983892 5.993591 12.324546 -0.219984 -0.214657 0.056461 0.940299 0.043618 0.488972 0.994892 0.008360 0.034843 -0.094377 0.235081 0.020552 -0.024130 0.000000 0.000000 0.000000 -0.037711 0.014429 0.007540 9.790757 2.780375 2.233258 2.571979 2.205146 0.008434 -0.062519 0.045697 0.999703 0.002308 -0.024242 -0.000056
11.064255 0.957400 0.043900 0.489800 0.994150 0.014780 0.039450 -0.099450 2.660628 -0.454604 4.730271 -0.145413 -0.022904 -0.020773 0.942500 0.043768 0.489547 0.994771 0.011707 0.035590 -0.095010 0.229942 0.023324 -0.019745 0.000000 0.000000 0.000000 -0.076789 -0.002902 -0.000299 9.780363 2.782811 2.230216 2.587591 2.179745 0.015141 -0.058566 0.048022 0.999714 0.002592 -0.023754 -0.000062
11.074716 nan nan nan nan nan nan nan -1.117368 -5.878744 2.981243 0.085756 -0.034622 0.035155 0.944905 0.044012 0.489340 0.994776 0.011306 0.035614 -0.094998 0.233616 0.027919 -0.033899 0.000000 0.000000 0.000000 -0.075129 -0.046456 0.004278 9.808413 2.766339 2.243794 2.606578 2.191702 0.015628 -0.047928 0.046871 0.999706 0.003052 -0.024069 -0.000073
11.085371 0.964900 0.043400 0.487300 0.994750 0.008270 0.032940 -0.096500 2.490750 -7.522495 12.082888 0.112389 0.201874 -0.010653 0.949667 0.043995 0.489214 0.994729 0.012949 0.035523 -0.095309 0.246996 0.013721 -0.031553 0.000000 0.000000 0.000000 -0.074291 -0.007158 -0.000337 9.800741 2.790079 2.230094 2.592349 2.188219 0.012563 -0.059319 0.048206 0.999675 0.001614 -0.025458 -0.000041
11.096020 nan nan nan nan nan nan nan -0.973809 -3.395172 5.079598 -0.012784 -0.080430 0.054330 0.952298 0.044141 0.488878 0.994736 0.012552 0.035523 -0.095297 0.257552 -0.009092 -0.041721 0.000000 0.000000 0.000000 -0.068170 -0.038473 0.003727 9.818282 2.778481 2.234161 2.602429 2.203210 0.009285 -0.052815 0.047177 0.999649 -0.000696 -0.026484 0.000018
11.106727 nan nan nan nan nan nan nan 0.433070 5.627515 14.456398 -0.155533 -0.144880 -0.025567 0.955055 0.044044 0.488431 0.994749 0.012170 0.035353 -0.095267 0.261872 -0.030335 -0.048000 0.000000 0.000000 0.000000 -0.055961 -0.024692 -0.009817 9.829503 2.804710 2.212250 2.615416 2.197127 0.004537 -0.056788 0.050537 0.999634 -0.002842 -0.026899 0.000076
11.117773 0.972500 0.039600 0.487400 0.994690 -0.003670 0.030720 -0.098120 -1.052767 3.612903 8.532194 0.049536 -0.345689 0.082561 0.957437 0.043053 0.488746 0.994668 0.009650 0.035406 -0.096377 0.256133 -0.029417 -0.047047 0.000000 0.000000 0.000000 -0.019654 -0.079163 0.012414 9.829380 2.755764 2.226575 2.613962 2.233079 -0.001951 -0.042541 0.045504 0.999649 -0.002755 -0.026338 0.000073
11.128373 nan nan nan nan nan nan nan 2.696518 -6.230464 11.494296 -0.083626 -0.201874 -0.028763 0.960152 0.042741 0.488247 0.994690 0.009509 0.034998 -0.096312 0.258828 -0.022178 -0.052696 0.000000 0.000000 0.000000 -0.046519 -0.111955 -0.001778 9.841735 2.762329 2.224741 2.648745 2.205921 0.005646 -0.034075 0.049021 0.999644 -0.002023 -0.026593 0.000054
11.139047 nan nan nan nan nan nan nan -2.586456 -5.840461 -4.859474 -0.140619 -0.053797 -0.006392 0.962915 0.042504 0.487685 0.994712 0.009204 0.034427 -0.096318 0.263916 -0.030575 -0.046885 0.000000 0.000000 0.000000 -0.094739 -0.162798 -0.005833 9.830574 2.743568 2.236166 2.672055 2.178785 0.017214 -0.021454 0.050034 0.999627 -0.002875 -0.027150 0.000078
11.149739 0.979600 0.038500 0.487900 0.994240 -0.014850 0.029610 -0.101880 3.452596 -3.471737 7.689981 -0.136891 0.087354 0.013849 0.964948 0.041694 0.488386 0.994624 0.003592 0.033578 -0.097889 0.258817 -0.051632 -0.066856 0.000000 0.000000 0.000000 -0.121888 -0.135311 -0.015834 9.873975 2.779556 2.248078 2.689844 2.156498 0.027474 -0.026914 0.053241 0.999635 -0.004986 -0.026539 0.000132
11.160429 nan nan nan nan nan nan nan -4.794873 5.204016 19.600000 0.110791 -0.000533 0.068179 0.967714 0.041142 0.487672 0.994642 0.002871 0.032923 -0.097954 0.262757 -0.071612 -0.078640 0.000000 0.000000 0.000000 -0.076653 -0.104805 0.005563 9.898273 2.771594 2.259898 2.656650 2.210131 0.014930 -0.034483 0.047911 0.999614 -0.006983 -0.026883 0.000188
11.171118 nan nan nan nan nan nan nan 1.550438 2.404614 15.310575 -0.016512 -0.344091 0.007457 0.970523 0.040376 0.486831 0.994664 0.002409 0.032406 -0.097912 0.256616 -0.066017 -0.066702 0.000000 0.000000 0.000000 -0.084032 -0.105255 -0.008693 9.876789 2.781794 2.241413 2.671059 2.182524 0.017667 -0.033220 0.051446 0.999632 -0.006441 -0.026345 0.000170
11.181826 0.987100 0.040600 0.490600 0.994880 0.001270 0.028740 -0.096850 -2.600812 1.416449 7.084640 -0.298283 -0.485243 0.093213 0.972397 0.041047 0.488352 0.994613 0.001235 0.032254 -0.098504 0.259743 -0.066624 -0.045957 0.000000 0.000000 0.000000 -0.123405 -0.160199 0.009325 9.835431 2.727866 2.270534 2.662129 2.174902 0.028689 -0.019721 0.047228 0.999620 -0.006526 -0.026781 0.000175
11.192497 nan nan nan nan nan nan nan -0.244050 2.672591 18.464089 -0.231702 -0.082028 0.000000 0.975169 0.040336 0.487861 0.994646 0.000497 0.031468 -0.098435 0.252552 -0.055645 -0.030262 0.000000 0.000000 0.000000 -0.143726 -0.167313 0.008444 9.807165 2.716040 2.273861 2.661569 2.155695 0.035450 -0.016341 0.047403 0.999643 -0.005437 -0.026154 0.000142
11.203198 nan nan nan nan nan nan nan 0.265584 -5.026960 8.989190 -0.080430 -0.077767 -0.011718 0.977871 0.039741 0.487537 0.994678 -0.000354 0.030653 -0.098366 0.255246 -0.050502 -0.009359 0.000000 0.000000 0.000000 -0.135588 -0.196221 0.004655 9.767129 2.697611 2.258209 2.669012 2.142297 0.034774 -0.008580 0.048306 0.999635 -0.004940 -0.026552 0.000131
11.213898 0.992900 0.041700 0.493400 0.995280 0.002370 0.026270 -0.093430 2.785046 -5.134629 12.949028 -0.120911 -0.052732 0.045808 0.979520 0.040604 0.489132 0.994797 -0.001308 0.029659 -0.097456 0.254729 -0.045209 0.007493 0.000000 0.000000 0.000000 -0.176481 -0.209706 -0.003461 9.735697 2.690123 2.261923 2.676330 2.107321 0.046380 -0.004138 0.049860 0.999636 -0.004411 -0.026600 0.000117
11.224607 nan nan nan nan nan nan nan -2.229951 3.349712 12.011109 -0.186960 -0.176307 0.080963 0.982248 0.040120 0.489212 0.994826 -0.002358 0.028635 -0.097444 0.259873 -0.055037 0.032243 0.000000 0.000000 0.000000 -0.211238 -0.182981 0.006295 9.687893 2.676589 2.276866 2.641379 2.093059 0.055142 -0.010563 0.047402 0.999613 -0.005445 -0.027275 0.000149
11.235289 1.000700 0.035900 0.492300 0.994000 -0.029780 0.019940 -0.103380 1.583935 0.055031 19.193847 -0.121444 -0.308936 0.088952 0.986406 0.039287 0.490244 0.994721 -0.008397 0.027130 -0.098604 0.264977 -0.035998 0.052050 0.000000 0.000000 0.000000 -0.182874 -0.148409 0.008364 9.649844 2.679037 2.268990 2.619792 2.082024 0.056090 -0.017773 0.047391 0.999604 -0.003509 -0.027933 0.000098
11.245991 nan nan nan nan nan nan nan -6.366845 3.596155 11.200000 -0.404280 -0.370723 0.136358 0.989242 0.038902 0.490801 0.994738 -0.009447 0.026437 -0.098527 0.273667 -0.031598 0.086362 0.000000 0.000000 0.000000 -0.211100 -0.203197 0.030086 9.581335 2.612135 2.293728 2.597566 2.077906 0.064747 -0.004371 0.041903 0.999573 -0.003079 -0.029047 0.000089
11.256679 nan nan nan nan nan nan nan -5.077206 0.921171 10.625764 -0.479916 -0.129434 0.076169 0.992167 0.038564 0.491724 0.994771 -0.010672 0.025469 -0.098326 0.264614 -0.005402 0.112491 0.000000 0.000000 0.000000 -0.285821 -0.219969 0.038433 9.530749 2.577819 2.329493 2.584512 2.038926 0.087170 0.002008 0.039696 0.999600 -0.000363 -0.028279 0.000010
11.267447 1.006500 0.035600 0.496800 0.994860 -0.031890 0.016120 -0.094720 1.504978 -4.684811 2.416578 -0.208798 -0.213059 0.092681 0.993526 0.038465 0.492274 0.994783 -0.014351 0.024170 -0.098065 0.250190 -0.020912 0.105111 0.000000 0.000000 0.000000 -0.309088 -0.251154 0.044544 9.548169 2.556067 2.355013 2.597938 2.039151 0.094758 0.012561 0.037992 0.999640 -0.001980 -0.026743 0.000053
11.278090 nan nan nan nan nan nan nan -0.772826 0.301474 16.710276 -0.140087 -0.023437 -0.009055 0.996188 0.038242 0.493392 0.994813 -0.016113 0.023005 -0.097770 0.240061 -0.022623 0.091847 0.000000 0.000000 0.000000 -0.302971 -0.223026 0.028952 9.576800 2.589732 2.343226 2.615895 2.027947 0.094584 0.007849 0.041723 0.999669 -0.002153 -0.025633 0.000055
11.288780 nan nan nan nan nan nan nan 0.918778 3.002777 12.178594 -0.231702 -0.368060 0.125172 0.998755 0.038000 0.494374 0.994827 -0.017837 0.021980 -0.097560 0.237322 -0.026361 0.098520 0.000000 0.000000 0.000000 -0.322205 -0.235592 0.033549 9.564613 2.572932 2.356638 2.613839 2.021204 0.100630 0.012272 0.040446 0.999674 -0.002547 -0.025398 0.000065
11.299567 1.010900 0.035700 0.496800 0.994820 -0.034770 0.015010 -0.094390 -1.672463 2.698910 14.377441 -0.262063 -0.459676 0.207733 0.999789 0.037882 0.494126 0.994918 -0.018675 0.021186 -0.096644 0.237820 -0.028704 0.108437 0.000000 0.000000 0.000000 -0.298522 -0.249235 0.048764 9.545807 2.540015 2.364338 2.594555 2.046899 0.095232 0.016362 0.036167 0.999671 -0.002797 -0.025508 0.000071
11.310283 nan nan nan nan nan nan nan 1.548045 0.899637 5.986413 -0.183764 -0.645037 -0.010653 1.002338 0.037574 0.495288 0.994940 -0.020390 0.020017 -0.096325 0.235201 -0.016436 0.127307 0.000000 0.000000 0.000000 -0.242853 -0.336477 0.038703 9.508149 2.503257 2.324873 2.635794 2.044226 0.084194 0.039761 0.038498 0.999678 -0.001525 -0.025349 0.000039
11.321128 nan nan nan nan nan nan nan -1.574364 -0.969024 12.240803 -0.191753 -0.250877 0.045275 1.004889 0.037396 0.496668 0.994967 -0.021872 0.018333 -0.096053 0.239980 -0.013870 0.122626 0.000000 0.000000 0.000000 -0.234229 -0.342422 0.031033 9.518378 2.509931 2.317937 2.651776 2.038734 0.083761 0.042554 0.040252 0.999665 -0.001256 -0.025836 0.000032
11.331882 1.014900 0.036700 0.499800 0.994340 -0.036060 0.016790 -0.098560 -0.595770 2.531425 17.540526 -0.080963 -0.185894 0.052732 1.005409 0.037133 0.496037 0.994797 -0.025756 0.018608 -0.096799 0.233090 -0.009831 0.121293 0.000000 0.000000 0.000000 -0.222725 -0.370514 0.043305 9.517094 2.483097 2.333535 2.650689 2.049773 0.085128 0.050277 0.037524 0.999684 -0.000834 -0.025113 0.000021
11.342543 nan nan nan nan nan nan nan -5.244691 1.335099 5.503098 -0.071375 -0.311599 0.036220 1.007894 0.037028 0.497330 0.994822 -0.027124 0.016764 -0.096496 0.230501 -0.001144 0.132410 0.000000 0.000000 0.000000 -0.192715 -0.357350 0.030294 9.495642 2.494900 2.303826 2.658962 2.037954 0.079762 0.049218 0.040604 0.999690 0.000074 -0.024914 -0.000002
11.353260 nan nan nan nan nan nan nan 1.686819 -0.957060 15.600085 -0.182698 -0.481514 0.115585 1.010364 0.037016 0.498749 0.994840 -0.028333 0.014963 -0.096265 0.215730 0.006412 0.131920 0.000000 0.000000 0.000000 -0.175434 -0.359552 0.015436 9.498107 2.506780 2.282044 2.684303 2.024981 0.077119 0.053257 0.044203 0.999726 0.000866 -0.023379 -0.000020
11.363941 1.019600 0.038200 0.503400 0.994650 -0.039240 0.012020 -0.094820 -1.873446 -0.148344 15.877633 0.112921 -0.510810 0.082561 1.010735 0.036486 0.498054 0.994578 -0.033858 0.015693 -0.097069 0.207411 0.016481 0.142451 0.000000 0.000000 0.000000 -0.120306 -0.329879 0.037727 9.468208 2.484765 2.288503 2.639291 2.055649 0.069856 0.046358 0.038995 0.999744 0.001924 -0.022560 -0.000043
11.374647 nan nan nan nan nan nan nan 2.076821 -2.588849 9.989319 -0.035687 -0.328111 -0.069777 1.012955 0.036663 0.499579 0.994601 -0.034667 0.014006 -0.096798 0.196321 0.019413 0.150133 0.000000 0.000000 0.000000 -0.086708 -0.340421 0.020377 9.454313 2.493149 2.251440 2.666026 2.043698 0.062323 0.051863 0.043202 0.999768 0.002236 -0.021444 -0.000048
11.385309 1.023300 0.039800 0.504900 0.994520 -0.038850 0.005340 -0.096900 0.390002 -3.648793 5.366717 0.020241 -0.338764 0.063385 1.015041 0.037167 0.500424 0.994647 -0.036076 0.012976 -0.095953 0.197704 0.020245 0.160720 0.000000 0.000000 0.000000 -0.065141 -0.365781 0.024452 9.432156 2.468228 2.246666 2.665198 2.052064 0.058381 0.059091 0.041735 0.999763 0.002332 -0.021648 -0.000050
11.395996 nan nan nan nan nan nan nan -0.791968 2.395044 16.676778 0.009055 -0.116650 -0.063918 1.017154 0.037383 0.502142 0.994671 -0.036608 0.011069 -0.095748 0.201530 0.017082 0.167889 0.000000 0.000000 0.000000 -0.048510 -0.329027 0.008090 9.419499 2.497833 2.217011 2.668955 2.035700 0.054393 0.051337 0.045704 0.999754 0.002002 -0.022096 -0.000044
11.406682 nan nan nan nan nan nan nan 0.665157 -0.332579 19.600000 0.048471 -0.477786 0.008522 1.019307 0.037566 0.503936 0.994683 -0.037034 0.009347 -0.095638 0.203162 0.019935 0.178509 0.000000 0.000000 0.000000 -0.005241 -0.324029 -0.006854 9.399073 2.510552 2.176676 2.682680 2.029165 0.044253 0.051638 0.049370 0.999748 0.002310 -0.022330 -0.000052
11.417508 1.026900 0.041200 0.506700 0.994540 -0.041210 -0.001470 -0.095830 -2.206024 2.926212 3.569836 -0.042612 -0.487906 0.023969 1.019359 0.038266 0.502675 0.994609 -0.037947 0.009345 -0.096053 0.193355 0.024361 0.186554 0.000000 0.000000 0.000000 -0.028920 -0.322274 -0.019769 9.381552 2.522285 2.167016 2.696673 1.995578 0.051432 0.052317 0.052818 0.999769 0.002787 -0.021329 -0.000059
11.428117 nan nan nan nan nan nan nan -1.064730 3.009955 16.248494 0.128368 -0.229571 -0.062320 1.021410 0.038525 0.504654 0.994607 -0.038265 0.007655 -0.096091 0.188371 0.041400 0.190202 0.000000 0.000000 0.000000 -0.001752 -0.301820 -0.015710 9.373116 2.519585 2.161864 2.685137 2.006529 0.046600 0.049665 0.051816 0.999772 0.004600 -0.020828 -0.000096
11.438899 nan nan nan nan nan nan nan 2.598419 -4.435975 9.659133 0.197613 -0.297750 -0.147011 1.023441 0.038971 0.506705 0.994610 -0.038431 0.006035 -0.096113 0.183442 0.053682 0.196096 0.000000 0.000000 0.000000 0.032888 -0.290974 -0.050117 9.360868 2.560255 2.103526 2.724433 1.972655 0.039261 0.049253 0.060425 0.999776 0.005913 -0.020342 -0.000120
11.449482 1.030300 0.042200 0.510300 0.994290 -0.043680 -0.005980 -0.097140 0.126811 -0.502457 12.886819 0.145413 -0.098007 -0.095344 1.023238 0.039612 0.505396 0.994517 -0.039669 0.005254 -0.096620 0.179249 0.056043 0.186908 0.000000 0.000000 0.000000 0.060888 -0.284818 -0.052974 9.377642 2.569567 2.093523 2.733189 1.981363 0.033648 0.049087 0.061393 0.999784 0.006156 -0.019857 -0.000122
11.460328 nan nan nan nan nan nan nan 1.368596 4.211066 16.753343 0.098540 -0.311599 -0.091083 1.025182 0.040220 0.507423 0.994509 -0.039492 0.003674 -0.096846 0.178867 0.061316 0.203243 0.000000 0.000000 0.000000 0.072695 -0.253724 -0.069722 9.345775 2.593309 2.059742 2.736432 1.956292 0.031035 0.042937 0.065685 0.999779 0.006742 -0.019896 -0.000134
11.471050 nan nan nan nan nan nan nan -2.213202 0.519205 8.716428 0.333438 -0.472459 -0.085224 1.027100 0.040877 0.509602 0.994492 -0.039237 0.002269 -0.097166 0.180526 0.068929 0.207700 0.000000 0.000000 0.000000 0.141561 -0.244057 -0.082490 9.337059 2.609655 2.013055 2.749119 1.965229 0.014348 0.041839 0.069025 0.999769 0.007563 -0.020101 -0.000152
11.481759 1.032800 0.045300 0.512700 0.994070 -0.042840 -0.009950 -0.099470 0.217731 -2.450075 4.531681 0.185362 -0.237561 -0.231169 1.026825 0.041368 0.508023 0.994452 -0.040910 0.000081 -0.096907 0.175046 0.074146 0.210815 0.000000 0.000000 0.000000 0.158689 -0.243782 -0.111170 9.328820 2.637987 1.972125 2.786917 1.931791 0.012100 0.044679 0.076049 0.999776 0.008127 -0.019529 -0.000159
