DfilX DfilY DfilZ DfilQ1 DfilQ2 DfilQ3 DfilQ4 DfildX DfildY DfildZ DfildQ1 DfildQ2 DfildQ3 DfildQ4 w1 w2 w3 fF fL fB fR Eul0 Eul1 Eul2 Fpwm Lpwm Bpwm Rpwm My
-0.280752 0.066930 0.903761 0.999230 -0.018933 0.033840 0.006012 0.044403 -0.015289 -0.008337 -0.006398 -0.042860 0.186449 -0.004852 -0.083326 0.373743 -0.005460 14.860838 0.000000 0.139162 0.000000 0.010758 0.067907 -0.037524 1832206.000000 1000000.000000 1007793.000000 1000000.000000 -4.416503
-0.280136 0.066493 0.903571 0.999155 -0.018905 0.035894 0.006583 0.028975 -0.021680 -0.007769 -0.004768 -0.052663 0.102323 0.026003 -0.105936 0.204526 0.052113 12.109401 0.000000 2.890599 0.000000 0.011829 0.072038 -0.037411 1678126.000000 1000000.000000 1161873.000000 1000000.000000 -2.765640
-0.279736 0.065908 0.903400 0.999130 -0.019143 0.036606 0.005644 0.017842 -0.016447 -0.009562 -0.002185 -0.081119 0.010597 0.007081 -0.162579 0.021979 0.008642 9.090151 0.000000 5.909849 0.000000 0.009904 0.073430 -0.037951 1509048.000000 1000000.000000 1330951.000000 1000000.000000 -0.954090
-0.279434 0.065511 0.903474 0.999122 -0.016975 0.038096 0.003973 0.012646 -0.005890 0.004788 -0.002151 0.056423 0.063833 -0.035063 0.115852 0.128460 -0.063580 10.913228 0.000000 4.086772 0.000000 0.006666 0.076334 -0.033721 1611140.000000 1000000.000000 1228859.000000 1000000.000000 -2.047937
-0.279355 0.064943 0.903612 0.999217 -0.013261 0.037167 0.002870 0.005792 -0.004929 0.007108 -0.000342 0.123191 0.060229 -0.041055 0.249578 0.120771 -0.071288 10.753179 0.000000 4.246821 0.000000 0.004762 0.074420 -0.026363 1602178.000000 1000000.000000 1237821.000000 1000000.000000 -1.951908
-0.279540 0.064445 0.903658 0.999295 -0.011006 0.035871 0.001183 -0.002541 -0.009373 -0.005473 -0.002321 0.128318 0.114952 -0.080894 0.262479 0.231385 -0.149931 12.552753 0.000000 2.447247 0.000000 0.001579 0.071780 -0.021970 1702954.000000 1000000.000000 1137045.000000 1000000.000000 -3.031652
-0.279725 0.063920 0.903675 0.999343 -0.009036 0.035093 0.000395 0.003887 -0.012896 -0.009765 -0.005531 0.121156 0.198371 -0.000080 0.242216 0.396776 0.011933 15.283012 0.000000 0.000000 0.000000 0.000155 0.070205 -0.018079 1855848.000000 1000000.000000 1000000.000000 1000000.000000 -4.669807
-0.279796 0.063455 0.903512 0.999372 -0.007575 0.034614 0.000548 0.005872 -0.022148 -0.019343 -0.005834 0.091399 0.200808 -0.019511 0.184166 0.401963 -0.029622 15.353514 0.000000 0.000000 0.000000 0.000573 0.069248 -0.015139 1859796.000000 1000000.000000 1000000.000000 1000000.000000 -4.712108
-0.279829 0.062977 0.903282 0.999425 -0.006745 0.033222 0.001014 0.009027 -0.022157 -0.022702 -0.003988 0.054906 0.140986 0.001362 0.109890 0.281945 0.008281 13.306878 0.000000 1.693122 0.000000 0.001581 0.066468 -0.013445 1745185.000000 1000000.000000 1094814.000000 1000000.000000 -3.484127
-0.279809 0.062689 0.903050 0.999388 -0.006329 0.034381 0.000889 -0.000104 -0.026226 -0.019323 -0.003242 0.055783 0.117717 0.027804 0.109755 0.235062 0.060905 12.564146 0.000000 2.435854 0.000000 0.001345 0.068786 -0.012619 1703592.000000 1000000.000000 1136407.000000 1000000.000000 -3.038488
-0.279739 0.062534 0.903002 0.999363 -0.005455 0.035258 0.000824 0.004273 -0.015333 -0.002985 -0.002051 0.062739 0.067749 0.046078 0.122239 0.134950 0.097264 10.924792 0.000000 4.075208 0.000000 0.001265 0.070538 -0.010873 1611788.000000 1000000.000000 1228211.000000 1000000.000000 -2.054875
-0.279993 0.062340 0.903163 0.999404 -0.004502 0.034213 0.000804 -0.012974 -0.013680 0.006681 0.002284 0.056846 -0.060948 -0.000023 0.113548 -0.122072 0.003292 6.606239 0.000000 8.393761 0.000000 0.001301 0.068446 -0.008965 1369949.000000 1000000.000000 1470050.000000 1000000.000000 0.536257
-0.280409 0.062340 0.903532 0.999476 -0.002242 0.032271 0.001406 -0.036314 0.000483 0.026574 0.005997 0.216007 -0.196216 0.047661 0.428186 -0.393435 0.108316 2.018724 0.000000 12.981276 0.000000 0.002672 0.064559 -0.004399 1113048.000000 1000000.000000 1726951.000000 1000000.000000 3.288765
-0.280951 0.062347 0.904061 0.999564 -0.000535 0.029456 0.001909 -0.049876 0.002773 0.047096 0.008389 0.159608 -0.298218 0.036567 0.315793 -0.597319 0.082153 0.000000 0.000000 16.473289 0.000000 0.003792 0.058922 -0.000959 1000000.000000 1000000.000000 1922504.000000 1000000.000000 5.383974
-0.281674 0.062262 0.904537 0.999670 0.001791 0.025506 0.002400 -0.057993 -0.000616 0.041390 0.008141 0.201923 -0.353373 0.018111 0.401064 -0.707832 0.047738 0.000000 0.000000 18.447058 0.000000 0.004896 0.051008 0.003709 1000000.000000 1000000.000000 2033035.000000 1000000.000000 6.568235
-0.282473 0.061989 0.905011 0.999749 0.002935 0.022057 0.002736 -0.061435 -0.009410 0.040477 0.008359 0.138278 -0.340393 0.016233 0.273859 -0.681645 0.040509 0.000000 0.000000 18.125713 0.000000 0.005606 0.044102 0.005995 1000000.000000 1000000.000000 2015039.000000 1000000.000000 6.375428
-0.284073 0.061181 0.905440 0.999901 0.005015 0.012984 0.002203 -0.065384 -0.013687 0.036935 0.007344 0.144964 -0.377952 -0.002766 0.288232 -0.756685 0.001992 0.000000 0.000000 19.678992 0.000000 0.004538 0.025946 0.010090 1000000.000000 1000000.000000 2102023.000000 1000000.000000 7.307395
-0.285694 0.060343 0.905827 0.999965 0.007011 0.004404 0.001479 -0.070115 -0.018312 0.030804 0.001197 0.139722 -0.308066 -0.032424 0.278791 -0.616989 -0.059298 0.000000 0.000000 17.636691 0.000000 0.003019 0.008787 0.014036 1000000.000000 1000000.000000 1987654.000000 1000000.000000 6.082015
-0.287272 0.059355 0.906007 0.999956 0.008990 -0.002445 0.000669 -0.062467 -0.030666 0.006303 -0.000238 0.154028 -0.151177 -0.033564 0.307680 -0.303152 -0.065159 2.365774 0.000000 12.634226 0.000000 0.001293 -0.004902 0.017978 1132483.000000 1000000.000000 1707516.000000 1000000.000000 3.080536
-0.288681 0.058529 0.906126 0.999892 0.011161 -0.009597 0.000218 -0.047554 -0.019516 0.004433 -0.003919 0.143185 -0.119886 -0.024786 0.285898 -0.240437 -0.049638 3.172749 0.000000 11.827251 0.000000 0.000221 -0.019198 0.022321 1177673.000000 1000000.000000 1662326.000000 1000000.000000 2.596350
-0.290077 0.057925 0.906381 0.999767 0.013081 -0.017166 0.000104 -0.048378 -0.007769 0.015026 -0.001956 0.118659 -0.121347 -0.013656 0.236820 -0.243086 -0.028204 2.876351 0.000000 12.123649 0.000000 -0.000242 -0.034333 0.026171 1161075.000000 1000000.000000 1678924.000000 1000000.000000 2.774190
-0.290438 0.057973 0.906557 0.999747 0.013812 -0.017732 0.000349 -0.037800 0.000704 0.015835 -0.001768 0.103266 -0.040471 -0.008646 0.206195 -0.081295 -0.019831 5.553879 0.000000 9.446121 0.000000 0.000209 -0.035472 0.027626 1311017.000000 1000000.000000 1528982.000000 1000000.000000 1.167673
-0.290683 0.058132 0.906777 0.999726 0.013739 -0.018951 0.000728 -0.017407 0.014803 0.020172 -0.001924 -0.023582 -0.105815 0.011818 -0.046805 -0.211285 0.027434 3.346585 0.000000 11.653415 0.000000 0.000935 -0.037920 0.027467 1187408.000000 1000000.000000 1652591.000000 1000000.000000 2.492049
-0.290794 0.058411 0.906879 0.999690 0.014593 -0.020151 0.001212 -0.005825 0.023197 0.008663 -0.002063 0.057362 -0.074160 0.016562 0.115237 -0.148012 0.032972 4.360850 0.000000 10.639150 0.000000 0.001837 -0.040337 0.029156 1244207.000000 1000000.000000 1595792.000000 1000000.000000 1.883490
-0.290733 0.058667 0.907063 0.999712 0.014053 -0.019406 0.001494 0.004241 0.022229 0.012155 0.000566 -0.020267 0.014675 0.019716 -0.039730 0.029979 0.039793 7.352097 0.000000 7.647903 0.000000 0.002444 -0.038853 0.028064 1411717.000000 1000000.000000 1428282.000000 1000000.000000 0.088742
-0.290527 0.058705 0.906978 0.999736 0.013607 -0.018414 0.001772 0.018297 0.002065 -0.009874 0.001288 -0.031174 0.065887 0.014785 -0.061588 0.132299 0.028913 9.090402 0.000000 5.909598 0.000000 0.003044 -0.036875 0.027164 1509062.000000 1000000.000000 1330937.000000 1000000.000000 -0.954241
-0.290019 0.058755 0.906686 0.999761 0.012963 -0.017380 0.002880 0.031405 0.002512 -0.018998 0.001164 -0.039714 0.067326 0.050911 -0.077281 0.136210 0.101426 9.189593 0.000000 5.810407 0.000000 0.005311 -0.034834 0.025837 1514617.000000 1000000.000000 1325382.000000 1000000.000000 -1.013756
-0.289018 0.059036 0.906270 0.999823 0.012095 -0.013854 0.003878 0.052096 0.001167 -0.029654 0.004349 -0.045415 0.244083 0.046084 -0.087749 0.489668 0.087473 15.197793 0.000000 0.000000 0.000000 0.007422 -0.027801 0.024090 1851076.000000 1000000.000000 1000000.000000 1000000.000000 -4.618676
-0.287729 0.059662 0.905997 0.999885 0.011379 -0.009400 0.003604 0.056818 0.011990 -0.017385 0.003320 -0.079481 0.220496 0.005070 -0.157336 0.441692 0.006592 14.546838 0.000000 0.453162 0.000000 0.006995 -0.018882 0.022695 1814622.000000 1000000.000000 1025377.000000 1000000.000000 -4.228103
-0.286428 0.060492 0.905880 0.999927 0.009977 -0.005957 0.003171 0.054617 0.020506 -0.010702 0.003176 -0.090767 0.174767 -0.014480 -0.180648 0.349833 -0.031384 13.130918 0.000000 1.869082 0.000000 0.006224 -0.011978 0.019918 1735331.000000 1000000.000000 1104668.000000 1000000.000000 -3.378551
-0.285085 0.061447 0.905810 0.999947 0.009914 -0.001639 0.002177 0.055269 0.034337 -0.004455 -0.000093 0.030338 0.222471 -0.057107 0.061457 0.443654 -0.118717 14.838874 0.000000 0.161126 0.000000 0.004320 -0.003322 0.019820 1830976.000000 1000000.000000 1009023.000000 1000000.000000 -4.403324
-0.283988 0.062422 0.905968 0.999951 0.009849 0.001238 0.000523 0.049272 0.042802 0.011847 0.001011 0.003001 0.048653 -0.065994 0.006196 0.095996 -0.132934 9.141021 0.000000 5.858979 0.000000 0.001070 0.002465 0.019701 1511897.000000 1000000.000000 1328102.000000 1000000.000000 -0.984613
-0.283644 0.062948 0.906158 0.999958 0.008996 0.001690 -0.000896 0.008003 0.021779 0.011869 0.001099 -0.078947 -0.083608 -0.050795 -0.157586 -0.168268 -0.100347 4.752150 0.000000 10.247850 0.000000 -0.001761 0.003397 0.017989 1266120.000000 1000000.000000 1573879.000000 1000000.000000 1.648710
-0.284713 0.062552 0.906538 0.999974 0.006019 -0.003235 -0.002098 -0.027417 -0.003040 0.015512 0.000208 -0.135184 -0.223998 -0.027729 -0.269604 -0.448885 -0.051884 0.000000 0.000000 15.088821 0.000000 -0.004235 -0.006444 0.012051 1000000.000000 1000000.000000 1844973.000000 1000000.000000 4.553293
-0.286505 0.061700 0.906592 0.999926 0.004462 -0.011056 -0.002459 -0.063323 -0.024439 0.000269 -0.006030 -0.074007 -0.379205 0.017149 -0.145705 -0.758699 0.039285 0.000000 0.000000 20.513150 0.000000 -0.005019 -0.022090 0.008980 1000000.000000 1000000.000000 2148736.000000 1000000.000000 7.807890
-0.288510 0.060738 0.906693 0.999780 0.001697 -0.020797 -0.002215 -0.081490 -0.034483 0.004238 -0.005701 -0.175566 -0.537858 0.065789 -0.345917 -1.076271 0.140653 0.000000 0.000000 25.000000 0.000000 -0.004503 -0.041589 0.003489 1000000.000000 1000000.000000 2400000.000000 1000000.000000 11.178599
-0.290888 0.059719 0.906972 0.999533 -0.000048 -0.030487 -0.002212 -0.104250 -0.044514 0.006990 -0.009317 -0.099704 -0.430975 0.035247 -0.195261 -0.862559 0.076459 0.000000 0.000000 22.892387 0.000000 -0.004426 -0.060984 0.000038 1000000.000000 1000000.000000 2281973.000000 1000000.000000 9.235432
-0.292966 0.058636 0.907227 0.999266 0.000251 -0.038205 -0.002743 -0.077298 -0.039307 0.007334 -0.008772 0.019880 -0.314920 0.011329 0.042329 -0.629933 0.021232 0.000000 0.000000 19.272674 0.000000 -0.005518 -0.076428 0.000712 1000000.000000 1000000.000000 2079269.000000 1000000.000000 7.063604
-0.293745 0.058161 0.907112 0.999173 0.002591 -0.040544 -0.001452 -0.025569 -0.021375 -0.014349 -0.000571 0.127240 -0.032629 0.115234 0.263710 -0.064284 0.220128 5.076910 0.000000 9.923090 0.000000 -0.003123 -0.081102 0.005314 1284306.000000 1000000.000000 1555693.000000 1000000.000000 1.453854
-0.293785 0.057823 0.907065 0.999296 0.003938 -0.037252 -0.001989 0.012482 -0.014981 -0.011399 0.008249 0.073116 0.261841 0.019000 0.146439 0.524369 0.030497 14.997726 0.000000 0.002274 0.000000 -0.004280 -0.074505 0.008042 1839872.000000 1000000.000000 1000127.000000 1000000.000000 -4.498636
-0.293514 0.057877 0.907230 0.999484 0.006589 -0.031375 -0.002083 0.039945 0.019655 0.006938 0.012121 0.187856 0.487358 0.057756 0.376952 0.976518 0.097292 22.729760 0.000000 0.000000 0.000000 -0.004586 -0.062732 0.013328 2272866.000000 1000000.000000 1000000.000000 1000000.000000 -9.137856
-0.291883 0.058407 0.906706 0.999798 0.008988 -0.017843 -0.002087 0.093804 0.036784 -0.021389 0.013205 0.169394 0.781862 0.061510 0.337415 1.565691 0.102949 25.000000 0.000000 0.000000 0.000000 -0.004496 -0.035648 0.018059 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -15.300431
-0.289341 0.059500 0.905884 0.999944 0.010520 0.000787 -0.000976 0.119275 0.052874 -0.029614 0.005903 0.143404 0.922477 0.093313 0.284720 1.847083 0.167442 25.000000 0.000000 0.000000 0.000000 -0.001935 0.001594 0.021040 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -18.486778
-0.286058 0.060796 0.905124 0.999741 0.010548 0.020145 0.000742 0.122962 0.055326 -0.015595 -0.006085 0.038155 0.800641 0.056784 0.075319 1.602255 0.098195 25.000000 0.000000 0.000000 0.000000 0.001911 0.040275 0.021139 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -16.425303
-0.282542 0.062373 0.904130 0.999275 0.011069 0.036215 0.003950 0.141360 0.073413 -0.033888 -0.003345 0.060863 0.596208 0.151000 0.115486 1.194656 0.293016 25.000000 0.000000 0.000000 0.000000 0.008720 0.072354 0.022470 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -12.670101
-0.278909 0.063873 0.903096 0.998695 0.010010 0.049382 0.008317 0.160519 0.072029 -0.032791 -0.005534 -0.090755 0.332132 0.290671 -0.204345 0.671272 0.565063 20.331683 0.000000 0.000000 0.000000 0.017687 0.098629 0.020918 2138574.000000 1000000.000000 1000000.000000 1000000.000000 -7.699010
-0.276518 0.064869 0.902731 0.998413 0.008205 0.054437 0.011875 0.102483 0.053121 0.005389 0.004962 -0.134510 -0.061439 0.215278 -0.293572 -0.116496 0.416119 7.370416 0.000000 7.629584 0.000000 0.024755 0.108721 0.017783 1412743.000000 1000000.000000 1427256.000000 1000000.000000 0.077750
-0.274930 0.065340 0.902677 0.998426 0.005240 0.053866 0.014722 0.086569 0.027975 0.012120 0.009281 -0.238909 -0.188641 0.195835 -0.503815 -0.368601 0.367020 3.150240 0.000000 11.849760 0.000000 0.030142 0.107615 0.012120 1176413.000000 1000000.000000 1663586.000000 1000000.000000 2.609856
-0.274544 0.065489 0.902925 0.998665 0.003267 0.049902 0.012929 0.039213 0.014846 0.030101 0.018720 -0.199272 -0.332888 -0.082480 -0.398509 -0.662141 -0.182936 0.000000 0.000000 16.873165 0.000000 0.026283 0.099751 0.007855 1000000.000000 1000000.000000 1944897.000000 1000000.000000 5.623899
-0.274818 0.065084 0.903519 0.998950 0.000111 0.044267 0.011781 -0.000770 -0.015903 0.054585 0.017918 -0.250586 -0.382822 -0.067277 -0.503714 -0.760538 -0.156935 0.000000 0.000000 18.699730 0.000000 0.023642 0.088554 0.001270 1000000.000000 1000000.000000 2047184.000000 1000000.000000 6.719838
-0.276040 0.064497 0.904180 0.999305 -0.003196 0.036112 0.008699 -0.079252 -0.037558 0.050535 0.020910 -0.233453 -0.522567 -0.265499 -0.456364 -1.040159 -0.551195 0.000000 0.000000 23.631091 0.000000 0.017201 0.072293 -0.005775 1000000.000000 1000000.000000 2323341.000000 1000000.000000 9.678655
-0.277912 0.063501 0.904642 0.999584 -0.004921 0.028001 0.004850 -0.088440 -0.051082 0.029462 0.012614 -0.162303 -0.420954 -0.244070 -0.314761 -0.838289 -0.501291 0.000000 0.000000 20.537225 0.000000 0.009434 0.056055 -0.009581 1000000.000000 1000000.000000 2150084.000000 1000000.000000 7.822335
-0.279888 0.062591 0.905141 0.999802 -0.005478 0.019114 0.001012 -0.098395 -0.041182 0.033013 0.014648 -0.050233 -0.489701 -0.243307 -0.091976 -0.977001 -0.493832 0.000000 0.000000 23.146024 0.000000 0.001815 0.038240 -0.010923 1000000.000000 1000000.000000 2296177.000000 1000000.000000 9.387614
-0.281656 0.061806 0.905490 0.999928 -0.005758 0.010502 0.001035 -0.083285 -0.027384 0.027584 0.010523 0.008359 -0.519335 0.074610 0.014196 -1.039692 0.143383 0.000000 0.000000 24.477916 0.000000 0.001950 0.021017 -0.011496 1000000.000000 1000000.000000 2370763.000000 1000000.000000 10.186750
-0.283084 0.061297 0.905585 0.999943 -0.004044 0.009795 -0.001165 -0.067406 -0.010476 0.022501 0.004207 0.091184 -0.272619 -0.009866 0.183219 -0.544997 -0.020141 0.000000 0.000000 16.256924 0.000000 -0.002410 0.019582 -0.008113 1000000.000000 1000000.000000 1910387.000000 1000000.000000 5.254154
-0.283648 0.061067 0.905320 0.999859 -0.000632 0.016398 -0.003582 0.003612 0.024205 -0.007166 -0.018713 0.255047 0.436168 -0.057536 0.508760 0.874727 -0.106273 22.625311 0.000000 0.000000 0.000000 -0.007187 0.032792 -0.001383 2267017.000000 1000000.000000 1000000.000000 1000000.000000 -9.075186
-0.282744 0.061543 0.904691 0.999568 0.002104 0.028872 -0.005110 0.057001 0.049858 -0.021350 -0.029797 0.235209 0.659230 -0.030357 0.465356 1.321887 -0.050185 25.000000 0.000000 0.000000 0.000000 -0.010111 0.057773 0.003918 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -13.796599
-0.281348 0.062208 0.903863 0.999065 0.004559 0.042768 -0.004418 0.086199 0.062066 -0.033301 -0.033738 0.215904 0.749265 0.100071 0.416531 1.502834 0.211293 25.000000 0.000000 0.000000 0.000000 -0.008469 0.085601 0.008765 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -15.884352
-0.279504 0.062970 0.903024 0.998211 0.006077 0.059384 -0.003503 0.164104 0.080087 -0.033964 -0.063572 0.061426 1.213249 0.148401 0.097280 2.431941 0.288374 25.000000 0.000000 0.000000 0.000000 -0.006317 0.118877 0.011801 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -25.508176
-0.277237 0.063779 0.901962 0.997161 0.006631 0.074988 -0.001889 0.186701 0.078835 -0.053311 -0.080376 0.028001 1.313188 0.157815 0.028279 2.633172 0.301215 25.000000 0.000000 0.000000 0.000000 -0.002805 0.150139 0.013088 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -27.833113
-0.274765 0.064646 0.900979 0.996078 0.005124 0.088326 -0.000622 0.204956 0.081071 -0.043502 -0.084221 -0.204072 1.015214 0.129114 -0.429750 2.038413 0.210657 25.000000 0.000000 0.000000 0.000000 -0.000339 0.176886 0.010259 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -22.152995
-0.272283 0.065611 0.900058 0.995087 0.001508 0.098993 0.000317 0.208585 0.086976 -0.042495 -0.083288 -0.294851 0.918682 0.111199 -0.607987 1.845348 0.160211 25.000000 0.000000 0.000000 0.000000 0.000948 0.198309 0.003124 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -20.436574
-0.270205 0.066455 0.899206 0.994126 -0.003210 0.108178 0.000058 0.186104 0.079871 -0.040478 -0.076696 -0.381370 0.824758 0.058969 -0.771415 1.656088 0.040036 25.000000 0.000000 0.000000 0.000000 -0.000592 0.216780 -0.006521 2400000.000000 1000000.000000 1000000.000000 1000000.000000 -18.728680
-0.268481 0.066910 0.898176 0.993409 -0.007915 0.114349 0.000872 0.115254 0.034236 -0.059549 -0.040512 -0.335341 0.382201 0.072684 -0.682858 0.768062 0.073838 24.121146 0.000000 0.000000 0.000000 -0.000081 0.229206 -0.015944 2350784.000000 1000000.000000 1000000.000000 1000000.000000 -9.972687
-0.267043 0.067757 0.898164 0.993569 -0.013376 0.112387 0.003261 0.096391 0.046203 -0.021073 -0.011608 -0.343498 0.074365 0.117239 -0.708757 0.149486 0.157825 13.746733 0.000000 1.253267 0.000000 0.003563 0.225318 -0.026520 1769817.000000 1000000.000000 1070182.000000 1000000.000000 -3.748040
-0.268236 0.068040 0.899202 0.995271 -0.018227 0.095372 0.002832 0.009915 0.004347 -0.000423 0.024739 -0.236029 -0.357202 0.156688 -0.500835 -0.720120 0.253712 0.000000 0.000000 16.316892 0.000000 0.002200 0.191107 -0.036412 1000000.000000 1000000.000000 1913745.000000 1000000.000000 5.290135
-0.270959 0.067834 0.900725 0.997133 -0.020212 0.072907 0.001300 -0.081024 -0.019946 0.026432 0.039739 -0.073417 -0.692423 0.056230 -0.154807 -1.388753 0.073338 0.000000 0.000000 25.000000 0.000000 -0.000359 0.145966 -0.040560 1000000.000000 1000000.000000 2400000.000000 1000000.000000 12.427869
-0.276483 0.066699 0.902925 0.999036 -0.019828 0.039130 -0.001397 -0.138678 -0.037907 0.046142 0.032710 0.042371 -0.884063 -0.025708 0.090440 -1.767844 -0.083019 0.000000 0.000000 25.000000 0.000000 -0.004356 0.078209 -0.039860 1000000.000000 1000000.000000 2400000.000000 1000000.000000 16.896358
-0.282639 0.065743 0.905273 0.999825 -0.017144 0.003783 -0.006522 -0.184898 -0.023328 0.057750 0.016800 0.209642 -0.986204 -0.213699 0.434268 -1.962127 -0.459331 0.000000 0.000000 25.000000 0.000000 -0.013173 0.007342 -0.034339 1000000.000000 1000000.000000 2400000.000000 1000000.000000 19.547854
-0.289776 0.064142 0.907174 0.999381 -0.012651 -0.030091 -0.013124 -0.230470 -0.047996 0.048545 -0.004231 0.270944 -1.020449 -0.253483 0.552974 -2.026364 -0.548890 0.000000 0.000000 25.000000 0.000000 -0.025520 -0.060514 -0.024544 1000000.000000 1000000.000000 2400000.000000 1000000.000000 20.868776
-0.295432 0.062256 0.907956 0.998452 -0.006930 -0.053186 -0.014719 -0.238623 -0.076509 0.024844 -0.029129 0.329396 -0.955358 -0.110784 0.673708 -1.899625 -0.270361 0.000000 0.000000 25.000000 0.000000 -0.028823 -0.106614 -0.012343 1000000.000000 1000000.000000 2400000.000000 1000000.000000 20.062384
